,Unnamed: 0,dateandtime,air-temp-1.8m-2m,air-hum,air-temp-1m,soil-temp,rain,date_full,hour_full
257,257,30.12.2019. 5:00:00,-4.0,87.8,-4.5,1.9,0.0,30.12.2019  5:00:00,00
258,258,30.12.2019. 4:50:00,-3.9,87.7,-4.4,2.0,0.0,30.12.2019  4:50:00,50
259,259,30.12.2019. 4:40:00,-3.9,87.8,-4.4,2.0,0.0,30.12.2019  4:40:00,40
260,260,30.12.2019. 4:30:00,-4.0,88.2,-4.5,1.9,0.0,30.12.2019  4:30:00,30
261,261,30.12.2019. 4:20:00,-3.8,87.6,-4.4,2.0,0.0,30.12.2019  4:20:00,20
262,262,30.12.2019. 4:10:00,-3.5,86.8,-4.1,1.9,0.0,30.12.2019  4:10:00,10
263,263,30.12.2019. 4:00:00,-3.4,86.8,-4.0,2.0,0.0,30.12.2019  4:00:00,00
264,264,30.12.2019. 3:50:00,-3.4,87.2,-3.9,2.0,0.0,30.12.2019  3:50:00,50
265,265,30.12.2019. 3:40:00,-3.4,87.2,-3.8,2.0,0.0,30.12.2019  3:40:00,40
266,266,30.12.2019. 3:30:00,-3.5,87.4,-3.9,2.0,0.0,30.12.2019  3:30:00,30
267,267,30.12.2019. 3:20:00,-3.5,87.3,-3.9,2.0,0.0,30.12.2019  3:20:00,20
268,268,30.12.2019. 3:10:00,-3.8,88.5,-4.1,2.0,0.0,30.12.2019  3:10:00,10
269,269,30.12.2019. 3:00:00,-3.8,89.1,-4.2,2.0,0.0,30.12.2019  3:00:00,00
270,270,30.12.2019. 2:50:00,-3.5,87.7,-3.9,2.1,0.0,30.12.2019  2:50:00,50
271,271,30.12.2019. 2:40:00,-2.9,85.6,-3.2,2.0,0.0,30.12.2019  2:40:00,40
272,272,30.12.2019. 2:30:00,-2.7,85.1,-3.0,2.1,0.0,30.12.2019  2:30:00,30
273,273,30.12.2019. 2:20:00,-2.8,85.9,-3.0,2.1,0.0,30.12.2019  2:20:00,20
274,274,30.12.2019. 2:10:00,-3.1,87.4,-3.4,2.1,0.0,30.12.2019  2:10:00,10
275,275,30.12.2019. 2:00:00,-2.9,86.8,-3.2,2.1,0.0,30.12.2019  2:00:00,00
276,276,30.12.2019. 1:50:00,-3.0,87.0,-3.2,2.1,0.0,30.12.2019  1:50:00,50
277,277,30.12.2019. 1:40:00,-3.0,87.6,-3.4,2.1,0.0,30.12.2019  1:40:00,40
278,278,30.12.2019. 1:30:00,-2.9,86.9,-3.2,2.1,0.0,30.12.2019  1:30:00,30
279,279,30.12.2019. 1:20:00,-3.0,86.5,-3.3,2.1,0.0,30.12.2019  1:20:00,20
280,280,30.12.2019. 1:10:00,-3.0,86.5,-3.6,2.1,0.0,30.12.2019  1:10:00,10
281,281,30.12.2019. 1:00:00,-2.8,86.2,-3.3,2.1,0.0,30.12.2019  1:00:00,00
282,282,30.12.2019. 0:50:00,-2.6,85.1,-3.1,2.1,0.0,30.12.2019  0:50:00,50
283,283,30.12.2019. 0:40:00,-2.5,85.1,-2.9,2.1,0.0,30.12.2019  0:40:00,40
284,284,30.12.2019. 0:30:00,-2.7,85.6,-3.0,2.1,0.0,30.12.2019  0:30:00,30
285,285,30.12.2019. 0:20:00,-2.7,85.5,-3.1,2.1,0.0,30.12.2019  0:20:00,20
286,286,30.12.2019. 0:10:00,-2.7,85.7,-3.1,2.1,0.0,30.12.2019  0:10:00,10
287,287,30.12.2019. 0:00:00,-2.6,85.2,-3.0,2.1,0.0,30.12.2019  0:00:00,00
288,288,29.12.2019. 23:50:00,-2.5,85.3,-2.9,2.2,0.0,29.12.2019  23:50:00,50
289,289,29.12.2019. 23:40:00,-2.4,84.8,-2.9,2.1,0.0,29.12.2019  23:40:00,40
290,290,29.12.2019. 23:30:00,-2.3,84.1,-2.6,2.2,0.0,29.12.2019  23:30:00,30
291,291,29.12.2019. 23:20:00,-2.2,84.0,-2.5,2.2,0.0,29.12.2019  23:20:00,20
292,292,29.12.2019. 23:10:00,-2.2,84.6,-2.6,2.2,0.0,29.12.2019  23:10:00,10
293,293,29.12.2019. 23:00:00,-2.3,85.1,-2.8,2.2,0.0,29.12.2019  23:00:00,00
294,294,29.12.2019. 22:50:00,-2.3,84.6,-2.8,2.2,0.0,29.12.2019  22:50:00,50
295,295,29.12.2019. 22:40:00,-2.2,84.4,-2.6,2.2,0.0,29.12.2019  22:40:00,40
296,296,29.12.2019. 22:30:00,-2.0,84.7,-2.4,2.2,0.0,29.12.2019  22:30:00,30
297,297,29.12.2019. 22:20:00,-2.0,84.6,-2.4,2.2,0.0,29.12.2019  22:20:00,20
298,298,29.12.2019. 22:10:00,-1.8,83.9,-2.2,2.2,0.0,29.12.2019  22:10:00,10
299,299,29.12.2019. 22:00:00,-1.7,83.4,-2.0,2.2,0.0,29.12.2019  22:00:00,00
300,300,29.12.2019. 21:50:00,-1.7,83.4,-1.9,2.2,0.0,29.12.2019  21:50:00,50
301,301,29.12.2019. 21:40:00,-1.6,83.2,-1.9,2.2,0.0,29.12.2019  21:40:00,40
302,302,29.12.2019. 21:30:00,-1.6,83.3,-1.7,2.2,0.0,29.12.2019  21:30:00,30
303,303,29.12.2019. 21:20:00,-1.4,82.6,-1.6,2.2,0.0,29.12.2019  21:20:00,20
304,304,29.12.2019. 21:10:00,-1.3,82.4,-1.4,2.2,0.0,29.12.2019  21:10:00,10
305,305,29.12.2019. 21:00:00,-1.6,83.9,-1.7,2.2,0.0,29.12.2019  21:00:00,00
306,306,29.12.2019. 20:50:00,-1.3,82.8,-1.5,2.2,0.0,29.12.2019  20:50:00,50
307,307,29.12.2019. 20:40:00,-1.0,80.4,-1.1,2.3,0.0,29.12.2019  20:40:00,40
308,308,29.12.2019. 20:30:00,-1.0,80.5,-1.0,2.2,0.0,29.12.2019  20:30:00,30
309,309,29.12.2019. 20:20:00,-1.1,81.1,-1.2,2.2,0.0,29.12.2019  20:20:00,20
310,310,29.12.2019. 20:10:00,-1.1,81.2,-1.2,2.3,0.0,29.12.2019  20:10:00,10
311,311,29.12.2019. 20:00:00,-0.9,80.4,-1.1,2.3,0.0,29.12.2019  20:00:00,00
312,312,29.12.2019. 19:50:00,-0.9,80.4,-0.9,2.3,0.0,29.12.2019  19:50:00,50
313,313,29.12.2019. 19:40:00,-0.8,80.1,-0.9,2.3,0.0,29.12.2019  19:40:00,40
314,314,29.12.2019. 19:30:00,-1.0,80.7,-1.1,2.3,0.0,29.12.2019  19:30:00,30
315,315,29.12.2019. 19:20:00,-0.9,80.7,-1.1,2.3,0.0,29.12.2019  19:20:00,20
316,316,29.12.2019. 19:10:00,-0.7,79.1,-0.8,2.3,0.0,29.12.2019  19:10:00,10
317,317,29.12.2019. 19:00:00,-0.7,79.4,-0.8,2.4,0.0,29.12.2019  19:00:00,00
318,318,29.12.2019. 18:50:00,-0.6,78.3,-0.6,2.4,0.0,29.12.2019  18:50:00,50
319,319,29.12.2019. 18:40:00,-0.3,77.0,-0.3,2.4,0.0,29.12.2019  18:40:00,40
320,320,29.12.2019. 18:30:00,-0.6,78.3,-0.7,2.4,0.0,29.12.2019  18:30:00,30
321,321,29.12.2019. 18:20:00,-0.3,76.8,-0.4,2.4,0.0,29.12.2019  18:20:00,20
322,322,29.12.2019. 18:10:00,-0.3,76.9,-0.4,2.4,0.0,29.12.2019  18:10:00,10
323,323,29.12.2019. 18:00:00,-0.2,76.7,-0.2,2.4,0.0,29.12.2019  18:00:00,00
324,324,29.12.2019. 17:50:00,0.0,75.7,0.0,2.4,0.0,29.12.2019  17:50:00,50
325,325,29.12.2019. 17:40:00,0.0,76.6,0.0,2.4,0.0,29.12.2019  17:40:00,40
326,326,29.12.2019. 17:30:00,0.2,75.9,0.2,2.4,0.0,29.12.2019  17:30:00,30
327,327,29.12.2019. 17:20:00,0.4,74.0,0.5,2.4,0.0,29.12.2019  17:20:00,20
328,328,29.12.2019. 17:10:00,0.5,73.8,0.6,2.4,0.0,29.12.2019  17:10:00,10
329,329,29.12.2019. 17:00:00,0.6,73.6,0.7,2.4,0.0,29.12.2019  17:00:00,00
330,330,29.12.2019. 16:50:00,0.7,73.6,0.8,2.4,0.0,29.12.2019  16:50:00,50
331,331,29.12.2019. 16:40:00,0.7,74.3,0.8,2.4,0.0,29.12.2019  16:40:00,40
332,332,29.12.2019. 16:30:00,0.8,73.1,0.9,2.4,0.0,29.12.2019  16:30:00,30
333,333,29.12.2019. 16:20:00,0.8,73.0,0.9,2.4,0.0,29.12.2019  16:20:00,20
334,334,29.12.2019. 16:10:00,0.8,73.3,1.0,2.4,0.0,29.12.2019  16:10:00,10
335,335,29.12.2019. 16:00:00,0.9,70.4,1.1,2.4,0.0,29.12.2019  16:00:00,00
336,336,29.12.2019. 15:50:00,0.9,72.7,1.1,2.4,0.0,29.12.2019  15:50:00,50
337,337,29.12.2019. 15:40:00,1.0,71.4,1.2,2.4,0.0,29.12.2019  15:40:00,40
338,338,29.12.2019. 15:30:00,1.0,72.1,1.2,2.4,0.0,29.12.2019  15:30:00,30
339,339,29.12.2019. 15:20:00,1.0,70.3,1.3,2.4,0.0,29.12.2019  15:20:00,20
340,340,29.12.2019. 15:10:00,1.1,72.1,1.4,2.4,0.0,29.12.2019  15:10:00,10
341,341,29.12.2019. 15:00:00,1.2,71.7,1.5,2.4,0.0,29.12.2019  15:00:00,00
342,342,29.12.2019. 14:50:00,1.4,70.8,1.9,2.4,0.0,29.12.2019  14:50:00,50
343,343,29.12.2019. 14:40:00,1.3,70.7,2.0,2.4,0.0,29.12.2019  14:40:00,40
344,344,29.12.2019. 14:30:00,1.5,69.7,2.6,2.4,0.0,29.12.2019  14:30:00,30
345,345,29.12.2019. 14:20:00,1.5,69.0,2.6,2.4,0.0,29.12.2019  14:20:00,20
346,346,29.12.2019. 14:10:00,1.4,69.2,2.1,2.4,0.0,29.12.2019  14:10:00,10
347,347,29.12.2019. 14:00:00,1.3,71.2,1.8,2.4,0.0,29.12.2019  14:00:00,00
348,348,29.12.2019. 13:50:00,1.3,72.5,1.8,2.4,0.0,29.12.2019  13:50:00,50
349,349,29.12.2019. 13:40:00,1.3,71.3,1.7,2.4,0.0,29.12.2019  13:40:00,40
350,350,29.12.2019. 13:30:00,1.3,69.5,1.8,2.3,0.0,29.12.2019  13:30:00,30
351,351,29.12.2019. 13:20:00,1.5,70.6,2.0,2.4,0.0,29.12.2019  13:20:00,20
352,352,29.12.2019. 13:10:00,1.6,70.3,2.3,2.3,0.0,29.12.2019  13:10:00,10
353,353,29.12.2019. 13:00:00,1.6,70.3,2.2,2.4,0.0,29.12.2019  13:00:00,00
354,354,29.12.2019. 12:50:00,1.7,68.6,2.4,2.4,0.0,29.12.2019  12:50:00,50
355,355,29.12.2019. 12:40:00,1.8,69.1,2.6,2.4,0.0,29.12.2019  12:40:00,40
356,356,29.12.2019. 12:30:00,1.8,67.8,2.4,2.4,0.0,29.12.2019  12:30:00,30
357,357,29.12.2019. 12:20:00,1.7,68.2,2.3,2.4,0.0,29.12.2019  12:20:00,20
358,358,29.12.2019. 12:10:00,1.9,67.5,2.6,2.3,0.0,29.12.2019  12:10:00,10
359,359,29.12.2019. 12:00:00,1.8,67.3,2.6,2.4,0.0,29.12.2019  12:00:00,00
360,360,29.12.2019. 11:50:00,2.0,66.7,2.8,2.4,0.0,29.12.2019  11:50:00,50
361,361,29.12.2019. 11:40:00,1.9,66.4,2.6,2.4,0.0,29.12.2019  11:40:00,40
362,362,29.12.2019. 11:30:00,1.6,66.8,2.2,2.4,0.0,29.12.2019  11:30:00,30
363,363,29.12.2019. 11:20:00,1.3,67.9,1.8,2.4,0.0,29.12.2019  11:20:00,20
364,364,29.12.2019. 11:10:00,1.4,67.9,1.9,2.4,0.0,29.12.2019  11:10:00,10
365,365,29.12.2019. 11:00:00,1.4,67.0,1.8,2.4,0.0,29.12.2019  11:00:00,00
366,366,29.12.2019. 10:50:00,1.3,67.7,1.9,2.4,0.0,29.12.2019  10:50:00,50
367,367,29.12.2019. 10:40:00,1.3,68.2,1.9,2.4,0.0,29.12.2019  10:40:00,40
368,368,29.12.2019. 10:30:00,1.4,67.1,2.2,2.4,0.0,29.12.2019  10:30:00,30
369,369,29.12.2019. 10:20:00,1.3,67.4,1.9,2.4,0.0,29.12.2019  10:20:00,20
370,370,29.12.2019. 10:10:00,1.3,67.4,1.8,2.4,0.0,29.12.2019  10:10:00,10
371,371,29.12.2019. 10:00:00,1.3,69.5,1.8,2.4,0.0,29.12.2019  10:00:00,00
372,372,29.12.2019. 9:50:00,1.2,67.7,1.7,2.4,0.0,29.12.2019  9:50:00,50
373,373,29.12.2019. 9:40:00,1.2,69.4,1.7,2.4,0.0,29.12.2019  9:40:00,40
374,374,29.12.2019. 9:30:00,1.2,68.9,1.6,2.4,0.0,29.12.2019  9:30:00,30
375,375,29.12.2019. 9:20:00,1.2,68.9,1.4,2.4,0.0,29.12.2019  9:20:00,20
376,376,29.12.2019. 9:10:00,1.0,71.2,1.4,2.4,0.0,29.12.2019  9:10:00,10
377,377,29.12.2019. 9:00:00,1.0,70.0,1.3,2.4,0.0,29.12.2019  9:00:00,00
378,378,29.12.2019. 8:50:00,1.0,70.3,1.2,2.4,0.0,29.12.2019  8:50:00,50
379,379,29.12.2019. 8:40:00,0.9,71.1,1.2,2.4,0.0,29.12.2019  8:40:00,40
380,380,29.12.2019. 8:30:00,0.9,69.4,1.1,2.4,0.0,29.12.2019  8:30:00,30
381,381,29.12.2019. 8:20:00,1.0,69.3,1.1,2.4,0.0,29.12.2019  8:20:00,20
382,382,29.12.2019. 8:10:00,1.0,69.2,1.1,2.4,0.0,29.12.2019  8:10:00,10
383,383,29.12.2019. 8:00:00,0.9,69.4,1.1,2.4,0.0,29.12.2019  8:00:00,00
384,384,29.12.2019. 7:50:00,0.9,69.2,1.1,2.4,0.0,29.12.2019  7:50:00,50
385,385,29.12.2019. 7:40:00,0.9,70.0,1.1,2.4,0.0,29.12.2019  7:40:00,40
386,386,29.12.2019. 7:30:00,0.9,69.7,1.1,2.4,0.0,29.12.2019  7:30:00,30
387,387,29.12.2019. 7:20:00,0.8,69.9,0.9,2.5,0.0,29.12.2019  7:20:00,20
388,388,29.12.2019. 7:10:00,0.9,69.2,1.0,2.5,0.0,29.12.2019  7:10:00,10
389,389,29.12.2019. 7:00:00,0.9,69.0,1.0,2.6,0.0,29.12.2019  7:00:00,00
390,390,29.12.2019. 6:50:00,0.9,68.5,1.1,2.5,0.0,29.12.2019  6:50:00,50
391,391,29.12.2019. 6:40:00,1.0,68.3,1.1,2.5,0.0,29.12.2019  6:40:00,40
392,392,29.12.2019. 6:30:00,0.9,67.6,1.1,2.5,0.0,29.12.2019  6:30:00,30
393,393,29.12.2019. 6:20:00,0.9,69.1,1.0,2.5,0.0,29.12.2019  6:20:00,20
394,394,29.12.2019. 6:10:00,1.0,68.1,1.1,2.6,0.0,29.12.2019  6:10:00,10
395,395,29.12.2019. 6:00:00,0.9,68.9,1.0,2.5,0.0,29.12.2019  6:00:00,00
396,396,29.12.2019. 5:50:00,1.0,69.3,1.1,2.6,0.0,29.12.2019  5:50:00,50
397,397,29.12.2019. 5:40:00,0.9,69.1,1.1,2.6,0.0,29.12.2019  5:40:00,40
398,398,29.12.2019. 5:30:00,1.0,68.7,1.1,2.6,0.0,29.12.2019  5:30:00,30
399,399,29.12.2019. 5:20:00,1.1,68.4,1.2,2.6,0.0,29.12.2019  5:20:00,20
400,400,29.12.2019. 5:10:00,1.0,67.9,1.1,2.6,0.0,29.12.2019  5:10:00,10
401,401,29.12.2019. 5:00:00,1.2,66.8,1.2,2.6,0.0,29.12.2019  5:00:00,00
402,402,29.12.2019. 4:50:00,1.1,67.8,1.2,2.6,0.0,29.12.2019  4:50:00,50
403,403,29.12.2019. 4:40:00,1.2,66.8,1.3,2.6,0.0,29.12.2019  4:40:00,40
404,404,29.12.2019. 4:30:00,1.1,68.3,1.2,2.6,0.0,29.12.2019  4:30:00,30
405,405,29.12.2019. 4:20:00,1.2,66.8,1.2,2.6,0.0,29.12.2019  4:20:00,20
406,406,29.12.2019. 4:10:00,1.2,66.7,1.3,2.6,0.0,29.12.2019  4:10:00,10
407,407,29.12.2019. 4:00:00,1.2,65.9,1.3,2.6,0.0,29.12.2019  4:00:00,00
408,408,29.12.2019. 3:50:00,1.2,65.3,1.4,2.6,0.0,29.12.2019  3:50:00,50
409,409,29.12.2019. 3:40:00,1.2,65.9,1.3,2.6,0.0,29.12.2019  3:40:00,40
410,410,29.12.2019. 3:30:00,1.2,65.9,1.4,2.7,0.0,29.12.2019  3:30:00,30
411,411,29.12.2019. 3:20:00,1.2,66.7,1.3,2.7,0.0,29.12.2019  3:20:00,20
412,412,29.12.2019. 3:10:00,1.3,65.6,1.4,2.6,0.0,29.12.2019  3:10:00,10
413,413,29.12.2019. 3:00:00,1.2,66.2,1.3,2.7,0.0,29.12.2019  3:00:00,00
414,414,29.12.2019. 2:50:00,1.2,66.9,1.2,2.7,0.0,29.12.2019  2:50:00,50
415,415,29.12.2019. 2:40:00,1.0,67.2,1.2,2.7,0.0,29.12.2019  2:40:00,40
416,416,29.12.2019. 2:30:00,1.1,67.8,1.2,2.7,0.0,29.12.2019  2:30:00,30
417,417,29.12.2019. 2:20:00,1.2,68.3,1.2,2.8,0.0,29.12.2019  2:20:00,20
418,418,29.12.2019. 2:10:00,1.2,66.2,1.3,2.8,0.0,29.12.2019  2:10:00,10
419,419,29.12.2019. 2:00:00,1.3,66.2,1.3,2.8,0.0,29.12.2019  2:00:00,00
420,420,29.12.2019. 1:50:00,1.3,66.1,1.3,2.8,0.0,29.12.2019  1:50:00,50
421,421,29.12.2019. 1:40:00,1.3,65.9,1.4,2.8,0.0,29.12.2019  1:40:00,40
422,422,29.12.2019. 1:30:00,1.4,65.6,1.5,2.8,0.0,29.12.2019  1:30:00,30
423,423,29.12.2019. 1:20:00,1.4,65.5,1.5,2.8,0.0,29.12.2019  1:20:00,20
424,424,29.12.2019. 1:10:00,1.2,67.7,1.2,2.8,0.0,29.12.2019  1:10:00,10
425,425,29.12.2019. 1:00:00,1.1,67.1,1.2,2.8,0.0,29.12.2019  1:00:00,00
426,426,29.12.2019. 0:50:00,1.2,67.1,1.2,2.8,0.0,29.12.2019  0:50:00,50
427,427,29.12.2019. 0:40:00,1.2,66.6,1.2,2.8,0.0,29.12.2019  0:40:00,40
428,428,29.12.2019. 0:30:00,1.1,67.7,1.1,2.8,0.0,29.12.2019  0:30:00,30
429,429,29.12.2019. 0:20:00,1.2,65.0,1.2,2.8,0.0,29.12.2019  0:20:00,20
430,430,29.12.2019. 0:10:00,1.2,64.8,1.3,2.8,0.0,29.12.2019  0:10:00,10
431,431,29.12.2019. 0:00:00,1.1,66.0,1.1,2.8,0.0,29.12.2019  0:00:00,00
432,432,28.12.2019. 23:50:00,1.2,65.7,1.2,2.8,0.0,28.12.2019  23:50:00,50
433,433,28.12.2019. 23:40:00,1.2,65.9,1.2,2.9,0.0,28.12.2019  23:40:00,40
434,434,28.12.2019. 23:30:00,1.3,65.2,1.3,2.9,0.0,28.12.2019  23:30:00,30
435,435,28.12.2019. 23:20:00,1.3,64.8,1.4,2.9,0.0,28.12.2019  23:20:00,20
436,436,28.12.2019. 23:10:00,1.3,65.0,1.3,2.9,0.0,28.12.2019  23:10:00,10
437,437,28.12.2019. 23:00:00,1.3,66.0,1.2,2.9,0.0,28.12.2019  23:00:00,00
438,438,28.12.2019. 22:50:00,1.1,68.1,1.1,2.9,0.0,28.12.2019  22:50:00,50
439,439,28.12.2019. 22:40:00,1.2,68.1,1.2,2.9,0.0,28.12.2019  22:40:00,40
440,440,28.12.2019. 22:30:00,1.4,65.6,1.4,2.9,0.0,28.12.2019  22:30:00,30
441,441,28.12.2019. 22:20:00,1.2,69.1,1.2,2.9,0.0,28.12.2019  22:20:00,20
442,442,28.12.2019. 22:10:00,1.3,66.5,1.3,2.9,0.0,28.12.2019  22:10:00,10
443,443,28.12.2019. 22:00:00,1.3,67.7,1.3,3.0,0.0,28.12.2019  22:00:00,00
444,444,28.12.2019. 21:50:00,1.3,66.5,1.4,2.9,0.0,28.12.2019  21:50:00,50
445,445,28.12.2019. 21:40:00,1.4,66.0,1.5,3.0,0.0,28.12.2019  21:40:00,40
446,446,28.12.2019. 21:30:00,1.5,65.4,1.6,3.0,0.0,28.12.2019  21:30:00,30
447,447,28.12.2019. 21:20:00,1.4,65.6,1.5,3.0,0.0,28.12.2019  21:20:00,20
448,448,28.12.2019. 21:10:00,1.3,67.5,1.3,3.0,0.0,28.12.2019  21:10:00,10
449,449,28.12.2019. 21:00:00,1.3,66.0,1.4,3.1,0.0,28.12.2019  21:00:00,00
450,450,28.12.2019. 20:50:00,1.4,65.2,1.4,3.1,0.0,28.12.2019  20:50:00,50
451,451,28.12.2019. 20:40:00,1.3,66.4,1.4,3.1,0.0,28.12.2019  20:40:00,40
452,452,28.12.2019. 20:30:00,1.4,66.5,1.4,3.1,0.0,28.12.2019  20:30:00,30
453,453,28.12.2019. 20:20:00,1.4,65.7,1.5,3.1,0.0,28.12.2019  20:20:00,20
454,454,28.12.2019. 20:10:00,1.3,66.0,1.4,3.1,0.0,28.12.2019  20:10:00,10
455,455,28.12.2019. 20:00:00,1.3,65.6,1.4,3.1,0.0,28.12.2019  20:00:00,00
456,456,28.12.2019. 19:50:00,1.2,67.7,1.2,3.1,0.0,28.12.2019  19:50:00,50
457,457,28.12.2019. 19:40:00,1.2,66.2,1.3,3.2,0.0,28.12.2019  19:40:00,40
458,458,28.12.2019. 19:30:00,1.2,68.0,1.2,3.2,0.0,28.12.2019  19:30:00,30
459,459,28.12.2019. 19:20:00,1.2,67.0,1.2,3.2,0.0,28.12.2019  19:20:00,20
460,460,28.12.2019. 19:10:00,1.1,67.1,0.9,3.2,0.0,28.12.2019  19:10:00,10
461,461,28.12.2019. 19:00:00,1.2,66.7,1.2,3.2,0.0,28.12.2019  19:00:00,00
462,462,28.12.2019. 18:50:00,1.2,66.2,1.2,3.2,0.0,28.12.2019  18:50:00,50
463,463,28.12.2019. 18:40:00,1.2,66.0,1.1,3.2,0.0,28.12.2019  18:40:00,40
464,464,28.12.2019. 18:30:00,1.2,64.8,1.1,3.3,0.0,28.12.2019  18:30:00,30
465,465,28.12.2019. 18:20:00,1.2,66.0,1.1,3.3,0.0,28.12.2019  18:20:00,20
466,466,28.12.2019. 18:10:00,1.2,65.9,1.2,3.3,0.0,28.12.2019  18:10:00,10
467,467,28.12.2019. 18:00:00,1.2,67.0,1.1,3.3,0.0,28.12.2019  18:00:00,00
468,468,28.12.2019. 17:50:00,1.0,69.8,0.9,3.3,0.0,28.12.2019  17:50:00,50
469,469,28.12.2019. 17:40:00,1.1,68.8,0.9,3.4,0.0,28.12.2019  17:40:00,40
470,470,28.12.2019. 17:30:00,1.4,66.2,1.2,3.4,0.0,28.12.2019  17:30:00,30
471,471,28.12.2019. 17:20:00,1.5,65.4,1.4,3.4,0.0,28.12.2019  17:20:00,20
472,472,28.12.2019. 17:10:00,1.6,67.9,1.4,3.4,0.0,28.12.2019  17:10:00,10
473,473,28.12.2019. 17:00:00,1.4,70.3,1.2,3.4,0.0,28.12.2019  17:00:00,00
474,474,28.12.2019. 16:50:00,1.6,68.5,1.5,3.4,0.0,28.12.2019  16:50:00,50
475,475,28.12.2019. 16:40:00,1.7,69.9,1.6,3.4,0.0,28.12.2019  16:40:00,40
476,476,28.12.2019. 16:30:00,1.8,69.7,1.7,3.4,0.0,28.12.2019  16:30:00,30
477,477,28.12.2019. 16:20:00,1.9,67.9,1.9,3.4,0.0,28.12.2019  16:20:00,20
478,478,28.12.2019. 16:10:00,2.0,67.9,2.0,3.4,0.0,28.12.2019  16:10:00,10
479,479,28.12.2019. 16:00:00,2.1,68.5,2.1,3.4,0.0,28.12.2019  16:00:00,00
480,480,28.12.2019. 15:50:00,2.6,67.3,2.7,3.4,0.0,28.12.2019  15:50:00,50
481,481,28.12.2019. 15:40:00,3.2,61.7,3.4,3.4,0.0,28.12.2019  15:40:00,40
482,482,28.12.2019. 15:30:00,3.3,60.1,3.7,3.4,0.0,28.12.2019  15:30:00,30
483,483,28.12.2019. 15:20:00,3.2,61.5,3.4,3.4,0.0,28.12.2019  15:20:00,20
484,484,28.12.2019. 15:10:00,3.2,60.6,3.8,3.4,0.0,28.12.2019  15:10:00,10
485,485,28.12.2019. 15:00:00,3.4,63.0,3.6,3.4,0.0,28.12.2019  15:00:00,00
486,486,28.12.2019. 14:50:00,3.4,61.1,3.9,3.4,0.0,28.12.2019  14:50:00,50
487,487,28.12.2019. 14:40:00,3.4,60.7,4.8,3.4,0.0,28.12.2019  14:40:00,40
488,488,28.12.2019. 14:30:00,3.6,61.5,4.1,3.4,0.0,28.12.2019  14:30:00,30
489,489,28.12.2019. 14:20:00,3.6,61.3,5.3,3.4,0.0,28.12.2019  14:20:00,20
490,490,28.12.2019. 14:10:00,3.3,61.2,4.0,3.4,0.0,28.12.2019  14:10:00,10
491,491,28.12.2019. 14:00:00,3.4,65.7,3.9,3.3,0.0,28.12.2019  14:00:00,00
492,492,28.12.2019. 13:50:00,3.5,65.4,4.1,3.4,0.0,28.12.2019  13:50:00,50
493,493,28.12.2019. 13:40:00,3.5,65.2,4.0,3.3,0.0,28.12.2019  13:40:00,40
494,494,28.12.2019. 13:30:00,3.8,69.5,4.4,3.3,0.0,28.12.2019  13:30:00,30
495,495,28.12.2019. 13:20:00,4.0,70.1,4.9,3.2,0.0,28.12.2019  13:20:00,20
496,496,28.12.2019. 13:10:00,4.0,69.6,5.1,3.2,0.0,28.12.2019  13:10:00,10
497,497,28.12.2019. 13:00:00,4.0,69.9,4.8,3.2,0.0,28.12.2019  13:00:00,00
498,498,28.12.2019. 12:50:00,4.0,68.8,4.8,3.2,0.0,28.12.2019  12:50:00,50
499,499,28.12.2019. 12:40:00,4.0,69.7,5.2,3.2,0.0,28.12.2019  12:40:00,40
500,500,28.12.2019. 12:30:00,4.0,69.0,5.0,3.2,0.0,28.12.2019  12:30:00,30
501,501,28.12.2019. 12:20:00,4.0,69.5,4.8,3.2,0.0,28.12.2019  12:20:00,20
502,502,28.12.2019. 12:10:00,4.2,70.1,5.4,3.2,0.0,28.12.2019  12:10:00,10
503,503,28.12.2019. 12:00:00,4.5,69.2,7.5,3.2,0.0,28.12.2019  12:00:00,00
504,504,28.12.2019. 11:50:00,4.3,70.1,7.0,3.2,0.0,28.12.2019  11:50:00,50
505,505,28.12.2019. 11:40:00,4.0,70.8,5.4,3.2,0.0,28.12.2019  11:40:00,40
506,506,28.12.2019. 11:30:00,3.7,71.1,5.9,3.2,0.0,28.12.2019  11:30:00,30
507,507,28.12.2019. 11:20:00,3.5,71.3,6.2,3.2,0.0,28.12.2019  11:20:00,20
508,508,28.12.2019. 11:10:00,3.2,70.4,4.1,3.2,0.0,28.12.2019  11:10:00,10
509,509,28.12.2019. 11:00:00,3.5,71.8,4.6,3.2,0.0,28.12.2019  11:00:00,00
510,510,28.12.2019. 10:50:00,3.6,69.3,5.9,3.2,0.0,28.12.2019  10:50:00,50
511,511,28.12.2019. 10:40:00,3.4,70.8,6.4,3.2,0.0,28.12.2019  10:40:00,40
512,512,28.12.2019. 10:30:00,2.6,71.2,3.6,3.2,0.0,28.12.2019  10:30:00,30
513,513,28.12.2019. 10:20:00,2.5,72.0,2.9,3.2,0.0,28.12.2019  10:20:00,20
514,514,28.12.2019. 10:10:00,3.0,70.3,4.6,3.2,0.0,28.12.2019  10:10:00,10
515,515,28.12.2019. 10:00:00,2.7,74.3,3.4,3.2,0.0,28.12.2019  10:00:00,00
516,516,28.12.2019. 9:50:00,2.7,76.6,4.0,3.2,0.0,28.12.2019  9:50:00,50
